address,txid,vin,r,s,sighash_type,z
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,3b4d86bee097300dd581ca55c4f17dfcc08a53dbd9354bc1ea1a048520c9c9a7,11,0xcf9f92a87fc054b036038f035e1127adf855e0dd65cfea6ffe2535425a35707b,0xbee028abd4b55a77970a39136e7aa1e6365ded49c781851137be06971d91bac,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,3b4d86bee097300dd581ca55c4f17dfcc08a53dbd9354bc1ea1a048520c9c9a7,12,0x8c7375645a49a33ebf9fd747f0e17a7c6ce663289c351d25fe461ad08f38ebc7,0x7200618fcb811d92063fbea9a8e2ac13737e454c443404f19b1c7e3b5c43429f,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,0,0xc56d2fef37a91bc5657e3c5b8a9fb9e1d56de55bd2fd7645c59e4b0dc0ff3d36,0x1d4671349930a6712e4b2c5641615990ff9b6b596e268aa19487e63f46611856,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,1,0xf328ad50e72dfa202663fd529375eb3752475a0cc901c121c80374f4e5eb4bc6,0x4be3dba87aa2b2acc7ac7a0da12de224a8ea8f5439294aefe523c6f9068f4c72,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,2,0xb546b8e1e66d6930aad736044623e8217e5ff82efee4c92e28b200ebb421eb25,0x7049afd35286f34cbf3f5fb5b27c1999b2a747c005859db083d3a363b1501833,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,3,0x80234384931c50fbee226e2e77a042571445c69ca63e729a0b81c9181e808332,0x1753eccfecaf5f95ac458e5228bcab13e76cdb9352124fe05c0a4aef7dc695b1,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,4,0x9c3c4eaaa80825311e274b0ac9a09a6c1da4a2a65991ebe181d1386cef2dccad,0x1c3beccfda75f40f15da0be359fbf1856820dc315a0009e90d71f6b472dedd19,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,5,0x329e29e2ecddc89746f0543f316b6b700ea508a9046a212866e6863c8ba830b1,0xc59cb6cd5c5ea636ffbc25a3a8ea9da14fba398c2653a9d493cf95a82bdd40a,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,5c609bf443dab89a0dd7284f3f557da50f8b21676757f53849ef54f84166a01c,11,0xe2a854f22c564fe6cb9d1f439756b387d33de81d70b3ba03342d95a13731ed71,0x28fa36839e4126c820a8b66ffbe2683850ebf0b68d6349399126c0d62ce4a982,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,44bf05775e7a5c10e02ba4c205520ccfde7a7404ddd12fe7cf797ccafefcde80,0,0x911537887d764613e34a7036656803d5dbf5d0ddbe01b92dcc4c43a64d230d48,0x7c2f89068dc0b43074f3cc85120fef45f0f6284f0e9c329328bec7bdbc110c37,0x1,unknown
